id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1511464704681865221,1511389609397465089,2022-04-05 22:04:01 UTC,2022-04-05,22:04:01,+0000,1248589785846829056,pieapell,Donat Kentang,,"@AREAJULID Yang paling ngeri,dari pengakuan mantan klitih yg aku liat di yt, pihak sekolah tu sebenernya tau kl ada beberapa anak yang nglitih tapi diem"" bae gak ditindak demi jaga nama baik.",in,[],[],[],0,0,0,[],[],https://twitter.com/pieapell/status/1511464704681865221,False,,0,,,,,,,,"[{'screen_name': 'AREAJULID', 'name': 'AREA JULID', 'id': '928308639315648512'}]",,,,
1511464694178934788,1511464694178934788,2022-04-05 22:03:59 UTC,2022-04-05,22:03:59,+0000,242590101,budiwee,Dewa Pembagi Rejeki ,,Subhanallah wa bihamdih 'adada khalqih wa ridha nafsih wa zinata 'arsyih wa midada kalimatih Jauhkan kami dari Klitih  Zikirnya orang Jogja.,in,[],[],[],0,1,5,[],[],https://twitter.com/budiwee/status/1511464694178934788,False,,0,,,,,,,,[],,,,
1511464660645859328,1511282527650349059,2022-04-05 22:03:51 UTC,2022-04-05,22:03:51,+0000,575162411,chocoaileen,Jebe,,"@mykolayovychh @bukandeng @msaraswatii @tubirfess Heran ya pada bilang kreatif yang butuh arahan mereka mang lagi tersesat tapi mereka pelaku kriminal. Aku jadi menduga-duga, ada yang replay kalau pelaku klitih anak berseragam krn dulu pernah terjadi kasus viral, ada kemungkinan yang lebih buruk gasi, sesuatu yang tersembunyi.",in,[],[],[],0,0,0,[],[],https://twitter.com/chocoaileen/status/1511464660645859328,False,,0,,,,,,,,"[{'screen_name': 'mykolayovychh', 'name': 'Anonymous', 'id': '1638423498'}, {'screen_name': 'bukandeng', 'name': 'mas kntank', 'id': '1214036437382750208'}, {'screen_name': 'msaraswatii', 'name': '私は', 'id': '1096989934555033600'}, {'screen_name': 'tubirfess', 'name': 'BREAKING TUB!', 'id': '865777701671415808'}]",,,,
1511464635362283520,1511454071823433728,2022-04-05 22:03:45 UTC,2022-04-05,22:03:45,+0000,269593518,ululabsrdab,the lonesome walkman,,@JogjaUpdate Dadi kelingan mulih kampus jaman semono meh keno klitih seko karangmalang ning jln Solo :(,in,[],[],[],0,0,0,[],[],https://twitter.com/ululabsrdab/status/1511464635362283520,False,,0,,,,,,,,"[{'screen_name': 'JogjaUpdate', 'name': 'jogjaupdate.com', 'id': '128175561'}]",,,,
1511464629620592640,1511458024996892672,2022-04-05 22:03:44 UTC,2022-04-05,22:03:44,+0000,1396899125057101826,disiniiji,groot,,@oohjijoo Klitih balik lah,in,[],[],[],1,0,0,[],[],https://twitter.com/disiniiji/status/1511464629620592640,False,,0,,,,,,,,"[{'screen_name': 'oohjijoo', 'name': 'jijoo🌸', 'id': '1436590252219453440'}]",,,,
1511464621730795521,1511464621730795521,2022-04-05 22:03:42 UTC,2022-04-05,22:03:42,+0000,1231974618501648384,yshmne___,yash🏸,,"Mau tawuran, mau klitih, atau apa pun itu yg namanya udh menghilangkan nyawa orang harus diusut tuntas!!! Ya gila aja sih klo sampe masalah ini selesai gitu aja. Gak terima gue😠",in,[],[],[],0,0,0,[],[],https://twitter.com/yshmne___/status/1511464621730795521,False,https://twitter.com/merapi_uncover/status/1511396361144782848,0,,,,,,,,[],,,,
1511464603678834688,1511456048703438855,2022-04-05 22:03:37 UTC,2022-04-05,22:03:37,+0000,41760871,wxrm,Rd.,,"@memethmeong @nagacentil liat aja ntar, klitih makin menjadi kalo kyk gini, pagi2 jd kesel bacanya 😤",in,[],[],[],1,0,0,[],[],https://twitter.com/wxrm/status/1511464603678834688,False,,0,,,,,,,,"[{'screen_name': 'memethmeong', 'name': 'medina', 'id': '37909949'}, {'screen_name': 'nagacentil', 'name': '\uea00 e-no fully vacc’d 🤟🏻🧕🏼', 'id': '20545919'}]",,,,
1511464599677448197,1511226108095578113,2022-04-05 22:03:36 UTC,2022-04-05,22:03:36,+0000,916864397179445249,bingungann,uuL,,"@firzadwp laahh, sejak kapan adv jadi motor klitih weh - _-",in,[],[],[],0,0,0,[],[],https://twitter.com/bingungann/status/1511464599677448197,False,,0,,,,,,,,"[{'screen_name': 'firzadwp', 'name': 'Firza dwp', 'id': '1055661202422947840'}]",,,,
1511464585282617346,1511464585282617346,2022-04-05 22:03:33 UTC,2022-04-05,22:03:33,+0000,1324300325730230272,beatrixzuriah,Beatrix 🏴󠁧󠁢󠁳󠁣󠁴󠁿,,Lhahyo.. Kae wong tuo klitih ki po ra nggoleki anake.. Yang ku wae bar maghrib wes digoleki bapakne kon bali lho.. Salahne wong tuane barang yoan kui,in,[],[],[],0,0,1,[],[],https://twitter.com/beatrixzuriah/status/1511464585282617346,False,https://twitter.com/PoldaJogja/status/1511360860857712642,0,,,,,,,,[],,,,
1511464549827813376,1511464549827813376,2022-04-05 22:03:24 UTC,2022-04-05,22:03:24,+0000,1188354680209866757,cutiegyuv,͏͏͏͏ً,,Klitih tu apa? Baru denger,in,[],[],[],1,0,0,[],[],https://twitter.com/cutiegyuv/status/1511464549827813376,False,https://twitter.com/cnnindonesia/status/1511145040671739906,0,,,,,,,,[],,,,
1511464536418942976,1511010028840398851,2022-04-05 22:03:21 UTC,2022-04-05,22:03:21,+0000,735818983,bintoro_andik,Mas Andik,,"@detikcom Sebaiknya aparat melakukan tembak di tempat, melakukan justice restorasi boleh saja, tapi apakah membuat orang insyaf. Kalau polisi tidak berani, biarkan TNI melakukan tembak di tempat kepada begal klitih!",in,[],[],[],0,0,2,[],[],https://twitter.com/Bintoro_andik/status/1511464536418942976,False,,0,,,,,,,,"[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]",,,,
1511464520707117056,1511155988228816898,2022-04-05 22:03:18 UTC,2022-04-05,22:03:18,+0000,874870469039673344,_merindinx,papan iklan,,"@Hrryfrmnsyh @collegemenfess Orang keluar rumah, apalagi ke jalan, diwaktu orang lain tidur juga udh ga normal, makanya kita prefer terhadap diri kita juga, apalagi saya yang sering keluar di jam jam rawan, cuma melakukan hal yang nggak normal lainnya buar melindungi diri saya juga. Klitih jelas tentu salah.",in,[],[],[],1,0,0,[],[],https://twitter.com/_merindinx/status/1511464520707117056,False,,0,,,,,,,,"[{'screen_name': 'Hrryfrmnsyh', 'name': 'Bapaknya Jarjit', 'id': '1291194035076386817'}, {'screen_name': 'collegemenfess', 'name': 'COLLE', 'id': '1046084008742801408'}]",,,,
1511464508799463425,1511204838511505408,2022-04-05 22:03:15 UTC,2022-04-05,22:03:15,+0000,1163078055490805760,wahyupr20,Ghantari Wijaya Charaka.,,"@ekawijayaw @Stakof Saya asli jogja, saya merasa nyaman di purwokerto. Jangan sampai lah pwt jadi kaya jogja.  Saya ngalamin jaman klitih saat sejak masih sekolah th 2012 dan sampe sekarang ternyata klitih lebih membara dan di luar praduga saya.",in,[],[],[],1,0,1,[],[],https://twitter.com/WahyuPr20/status/1511464508799463425,False,,0,,,,,,,,"[{'screen_name': 'ekawijayaw', 'name': 'ekwich', 'id': '80002621'}, {'screen_name': 'Stakof', 'name': 'Rumail Abbas', 'id': '68331085'}]",,,,
1511464431498117122,1511464431498117122,2022-04-05 22:02:56 UTC,2022-04-05,22:02:56,+0000,1234550876590596096,blancadclaire,𝅙,,Pelaku2 klitih bisa masukin ke kerangkeng mantan bupati langkat aja ga sih?,in,[],[],[],0,0,0,[],[],https://twitter.com/blancadclaire/status/1511464431498117122,False,https://twitter.com/deandrasu/status/1511206356682145793,0,,,,,,,,[],,,,
1511464426469466112,1511464426469466112,2022-04-05 22:02:55 UTC,2022-04-05,22:02:55,+0000,1475852998211342339,anggitbuwana,kuncung bawok,,"Rasah ng jogja , Jogja lg ra aman rodo ilang istimewah e  #Klitih Jogja",in,[],[],[],1,0,0,['klitih'],[],https://twitter.com/AnggitBuwana/status/1511464426469466112,False,,0,,,,,,,,[],,,,
1511464423155658752,1511464423155658752,2022-04-05 22:02:54 UTC,2022-04-05,22:02:54,+0000,1049976198544015361,tylonjin,ta🌹🦊◡̈ia,,Aku yg pengen ke Jogja jadi mikir 2x gara2 kejadian klitih itu..,in,[],[],[],1,0,0,[],[],https://twitter.com/tylonjin/status/1511464423155658752,False,,0,,,,,,,,[],,,,
1511464421801209856,1511464421801209856,2022-04-05 22:02:54 UTC,2022-04-05,22:02:54,+0000,1411998701053116424,jauh2akunbau,apip free tag,,Hah ngeri banget klitih😭😭😭 mana besok utbk di daerah itu😭😭,in,[],[],[],1,0,0,[],[],https://twitter.com/jauh2akunbau/status/1511464421801209856,False,,0,,,,,,,,[],,,,
1511464390738210816,1511464390738210816,2022-04-05 22:02:47 UTC,2022-04-05,22:02:47,+0000,347752249,phierlyefirlya7,Anna_Lee7,,"Baca berita klitih, kdg merasa apa perlu “keturunan asli” yg beresin?",in,[],[],[],2,0,2,[],[],https://twitter.com/phierlyefirlya7/status/1511464390738210816,False,,0,,,,,,,,[],,,,
1511464378109145089,1511178086192017418,2022-04-05 22:02:44 UTC,2022-04-05,22:02:44,+0000,1231567410303385602,etherealmoira,Din ,,"@echiputpurba @Mongvns @krstnajae @efekrumahkaya @richooco @gapunya97363996 @zaleentzat @stitchcomel @ddudududuu @cutvon @skinnyfolk @nic0tie @convomf Klitih tu semacam organisasi jamet di Jogja, buat anggota baru yang mau masuk kelompok itu, harus ngebacok beberapa orang random dan nunjukin darahnya buat syarat masuknya. Intinya ini semacam gangster tapi jamet.",in,[],[],[],1,0,0,[],[],https://twitter.com/etherealmoira/status/1511464378109145089,False,,0,,,,,,,,"[{'screen_name': 'echiputpurba', 'name': 'Greentea🌟🇵🇸 - AKU MBAK2🙂', 'id': '139094252'}, {'screen_name': 'Mongvns', 'name': 'Mars', 'id': '1124464810324676608'}, {'screen_name': 'krstnajae', 'name': 'saya siapa?', 'id': '1247307134305357825'}, {'screen_name': 'efekrumahkaya', 'name': 'ciogifiee', 'id': '1001327107706830848'}, {'screen_name': 'richooco', 'name': 'Sadewa', 'id': '324712532'}, {'screen_name': 'gapunya97363996', 'name': 'bukan manusia biasa', 'id': '1296115454558142466'}, {'screen_name': 'zaleentzat', 'name': 'gt', 'id': '1143018382528172032'}, {'screen_name': 'stitchcomel', 'name': 'stitchie', 'id': '1245048102282596352'}, {'screen_name': 'ddudududuu', 'name': 'William Shakespeare', 'id': '1342821545643667457'}, {'screen_name': 'cutvon', 'name': '୧⍤⃝🐈', 'id': '82586263'}, {'screen_name': 'skinnyfolk', 'name': '❄️🖌⚡️', 'id': '122219531'}, {'screen_name': 'nic0tie', 'name': 'witty hadad', 'id': '1459218291264655361'}, {'screen_name': 'convomf', 'name': '💙', 'id': '1314975287294083073'}]",,,,
1511464373776175111,1511385793595551744,2022-04-05 22:02:43 UTC,2022-04-05,22:02:43,+0000,2825164510,yhpiph,🧚‍♀️,,@plumbinq Klitih apaan ya penasaran  https://t.co/JxKjdNilPh,in,[],['https://twitter.com/yhpiph/status/1510825792980209666?t=THZwQ4rCi-874R6KZfY19g&s=19'],[],0,0,0,[],[],https://twitter.com/yhpiph/status/1511464373776175111,False,https://twitter.com/yhpiph/status/1510825792980209666?t=THZwQ4rCi-874R6KZfY19g&s=19,0,,,,,,,,"[{'screen_name': 'plumbinq', 'name': '🦠︎ ︎', 'id': '705079657'}]",,,,
1511464317048143876,1511463908355510272,2022-04-05 22:02:29 UTC,2022-04-05,22:02:29,+0000,1318194387831042053,shorithusiasm,aisa,,"Sepengetahuanku kenapa kasus klitih sebelum sebelumnya sering dianggap hoax itu karena emang banyak yang aslinya tawuran pas ada korban, dianggap korban klitih (meskipun pas itu emang banyak klitih beneran)",in,[],[],[],1,0,2,[],[],https://twitter.com/shorithusiasm/status/1511464317048143876,False,,0,,,,,,,,[],,,,
1511464308265594880,1511464308265594880,2022-04-05 22:02:27 UTC,2022-04-05,22:02:27,+0000,1285105505560453121,bbbluelion,chaa,,Tiap hari klitih duh,in,[],[],[],1,0,0,[],[],https://twitter.com/bbbluelion/status/1511464308265594880,False,https://twitter.com/merapi_uncover/status/1511431329413443589,0,,,,,,,,[],,,,
1511464299096846336,1511431329413443589,2022-04-05 22:02:25 UTC,2022-04-05,22:02:25,+0000,1279500748791771136,rizalsn_13,Rizal S. Nugroho,,"@merapi_uncover @omgasat Cara membasmi klitih versi polisi dan Pemda DIY, ganti kata klitih dengan kejahatan jalanan. Maka klitih akan hilang.",in,[],[],[],0,0,0,[],[],https://twitter.com/RizalSN_13/status/1511464299096846336,False,,0,,,,,,,,"[{'screen_name': 'merapi_uncover', 'name': 'IG: Merapi_Uncover', 'id': '1279804428724211712'}, {'screen_name': 'omgasat', 'name': 'PAK ATAN', 'id': '391722063'}]",,,,
1511464275373879297,1511464275373879297,2022-04-05 22:02:19 UTC,2022-04-05,22:02:19,+0000,1063499804741795840,j0keroller,Disetiap langkahmuuu ooohhhh,,kirain KLITIH itu artinya Persatuan Glitik Glitik badan Indonesia ~~ tik glitik glitik  https://t.co/O1XvVzi3El,in,[],[],"['https://pbs.twimg.com/media/FPnMvOpaQAAyHWt.jpg', 'https://pbs.twimg.com/media/FPnMvO5aQAAgTOI.jpg', 'https://pbs.twimg.com/media/FPnMvOpaIAAb_7f.jpg']",0,0,1,[],[],https://twitter.com/j0keroller/status/1511464275373879297,False,,1,https://pbs.twimg.com/media/FPnMvOpaQAAyHWt.jpg,,,,,,,[],,,,
1511464263402942468,1511252906263347201,2022-04-05 22:02:16 UTC,2022-04-05,22:02:16,+0000,352811436,bagaz_pratama,Steven Grant,,"@lincaktravail Udah UMR kecil, tanah mahal, banyak klitih, nunggu jogja tenggelam aja sih",in,[],[],[],2,1,57,[],[],https://twitter.com/bagaz_pratama/status/1511464263402942468,False,,0,,,,,,,,"[{'screen_name': 'lincaktravail', 'name': 'Lincak', 'id': '189448262'}]",,,,
1511464228435238912,1511458024027656194,2022-04-05 22:02:08 UTC,2022-04-05,22:02:08,+0000,1436533787991498754,bprealblinkteam,BP_REALBLINK TEAM,,"Pejalan kaki juga gitu. Kalo jalan di trotoar, jgn ke pinggir trotoar bgt. Dulu yg jadi korban klitih dan pejalan kaki tuh, di klitih tp si pelaku gak turun dari motornya. Jadi bisa kita bayangin, posisi jalan si korban ini pasti dipinggir bgt sampe bisa disabet pisau😰",in,[],[],[],1,0,2,[],[],https://twitter.com/bprealblinkteam/status/1511464228435238912,False,,0,,,,,,,,[],,,,
1511464228313460736,1511464228313460736,2022-04-05 22:02:08 UTC,2022-04-05,22:02:08,+0000,1209268312955215874,siapa_aditt,Adit,,Klitih neh,in,[],[],[],0,0,0,[],[],https://twitter.com/Siapa_Aditt/status/1511464228313460736,False,https://twitter.com/polresleman/status/1511369752530235396,0,,,,,,,,[],,,,
1511464146533257218,1511464146533257218,2022-04-05 22:01:48 UTC,2022-04-05,22:01:48,+0000,533667145,mahasin_rmdhn,Tuan Muda,,klitih asuu..,in,[],[],[],0,0,0,[],[],https://twitter.com/mahasin_rmdhn/status/1511464146533257218,False,https://twitter.com/collegemenfess/status/1511155988228816898,0,,,,,,,,[],,,,
1511464088979013635,1511335765774675973,2022-04-05 22:01:35 UTC,2022-04-05,22:01:35,+0000,1085278275843153920,suronocukur,boli teman baikmu ~,,"@diffanyaaa @kumparan Fyi kalo di Jogja, klitih ya memang mengalami pergeseran makna semenjak lebih sering digunakan untuk aktivitas tawuran geng sekolah. Justru hari ini banyak yang latah, semua tindak kekerasan jalanan dilabeli klitih.",in,[],[],[],0,0,0,[],[],https://twitter.com/suronocukur/status/1511464088979013635,False,,0,,,,,,,,"[{'screen_name': 'diffanyaaa', 'name': 'difa', 'id': '1186192901937590277'}, {'screen_name': 'kumparan', 'name': 'kumparan', 'id': '759692754985242625'}]",,,,
1511464084390047750,1511463683020701696,2022-04-05 22:01:34 UTC,2022-04-05,22:01:34,+0000,1388365016391290882,taurengel,CLE,,@jogjamnfs Piyungan aman soalnya aku pawang klitih piyungan wkwk,in,[],[],[],0,0,0,[],[],https://twitter.com/taurengel/status/1511464084390047750,False,,0,,,,,,,,"[{'screen_name': 'jogjamnfs', 'name': '/DELVOTE ON', 'id': '2556967357'}]",,,,
1511464082272309249,1511464082272309249,2022-04-05 22:01:33 UTC,2022-04-05,22:01:33,+0000,1562161266,kiszmehh,k,,"ni kalo klitih masih ada teross, aku jd ragu ke jogja lagi soalnya naik motorrr huhu kalo naik mobil mah masih okeeee",in,[],[],[],0,0,0,[],[],https://twitter.com/kiszmehh/status/1511464082272309249,False,,0,,,,,,,,[],,,,
1511464080036753408,1511458024996892672,2022-04-05 22:01:32 UTC,2022-04-05,22:01:32,+0000,1436590252219453440,oohjijoo,jijoo🌸,,@disiniiji klitih maszeh,in,[],[],[],1,0,0,[],[],https://twitter.com/oohjijoo/status/1511464080036753408,False,,0,,,,,,,,"[{'screen_name': 'disiniiji', 'name': 'groot', 'id': '1396899125057101826'}]",,,,
1511464058762907648,1511155988228816898,2022-04-05 22:01:27 UTC,2022-04-05,22:01:27,+0000,23048828,ozi_9,ozi,,"@momyghib @Astrinia98 @yy_is_yaya @thaiteaws @collegemenfess Pernah ada kok cewe kena klitih dulu, pulang kerj shift mlm. Ud lma jd lupa kasusny, makany sekarang sering liat klo cewek plg kerj mlm, slalu dibuntuti temenya yg cowok smpe rumah",in,[],[],[],1,0,0,[],[],https://twitter.com/ozi_9/status/1511464058762907648,False,,0,,,,,,,,"[{'screen_name': 'momyghib', 'name': 'ndaa', 'id': '3950815096'}, {'screen_name': 'Astrinia98', 'name': 'Astrniia_', 'id': '1182134599'}, {'screen_name': 'yy_is_yaya', 'name': '𝐑𝐨𝐬𝐞 𝐐𝐮𝐚𝐫𝐭𝐳 𝐚𝐧𝐝 𝐒𝐞𝐫𝐞𝐧𝐢𝐭𝐲', 'id': '1164867646451400704'}, {'screen_name': 'thaiteaws', 'name': '❀', 'id': '1195551498714796032'}, {'screen_name': 'collegemenfess', 'name': 'COLLE', 'id': '1046084008742801408'}]",,,,
1511464041935368195,1511401381298868228,2022-04-05 22:01:23 UTC,2022-04-05,22:01:23,+0000,1382714590702686213,adeadenyapanda,"𝓜𝓲𝓶𝓸, 𝓜𝓲𝓬𝓱𝓲𝓴𝓸, & 𝓢𝓲𝓼𝓽𝓪🍒",,@rcchanee Seharusnya aman sih. Soalnya di berita juga bilangnya kan klitih udah nyampe Semarang. Nda ada yang nyebut Solo.  Tiati yaaaa🤗,in,[],[],[],0,0,0,[],[],https://twitter.com/adeadenyaPanda/status/1511464041935368195,False,,0,,,,,,,,"[{'screen_name': 'rcchanee', 'name': 'KokoMoi୧⍤⃝😼', 'id': '1179659001899835392'}]",,,,
1511464019739447296,1511457901533347840,2022-04-05 22:01:18 UTC,2022-04-05,22:01:18,+0000,1281890726133919744,yogacahya_,ygy,,"@perasaankaga @collegemenfess aksi klitih ini emang suka ga bisa ditebak bang, walaupun biasanya ngincer tempat/jalanan yang sepi tapi ga jarang juga mereka beraksi di tempat/jalanan yang masih rame kendaraan lalu lalang",in,[],[],[],1,0,2,[],[],https://twitter.com/YogaCahya_/status/1511464019739447296,False,,0,,,,,,,,"[{'screen_name': 'perasaankaga', 'name': 'GaGitu', 'id': '1209982922712743936'}, {'screen_name': 'collegemenfess', 'name': 'COLLE', 'id': '1046084008742801408'}]",,,,
1511463972955836417,1511463972955836417,2022-04-05 22:01:07 UTC,2022-04-05,22:01:07,+0000,1009292597427253248,xxvsoon,annisa 🎀,,setiap hari kok beritane klitih,in,[],[],[],1,0,0,[],[],https://twitter.com/xxvsoon/status/1511463972955836417,False,https://twitter.com/merapi_uncover/status/1511431329413443589,0,,,,,,,,[],,,,
1511463948276551681,1511446016918102018,2022-04-05 22:01:01 UTC,2022-04-05,22:01:01,+0000,1134106765769920512,javap81716424,Java people,,"@Upil_Jaran2 Klitih Membuat  pendatang,pelajar dan wisatawan pendatang takut,engan ke jogja 🤧",in,[],[],[],0,0,0,[],[],https://twitter.com/javaP81716424/status/1511463948276551681,False,,0,,,,,,,,"[{'screen_name': 'Upil_Jaran2', 'name': '𝖀𝖕𝖎𝖑 𝖏𝖆𝖗𝖆𝖓', 'id': '1500628066673909760'}]",,,,
1511463895361150977,1511463895361150977,2022-04-05 22:00:48 UTC,2022-04-05,22:00:48,+0000,1470645037,its_tamagotchi,Tamagotchi🥚,,Aduh niatnya ke jogja tp ngeri bgt lg banyak klitih klitih itu😭😭😭,in,[],[],[],0,0,0,[],[],https://twitter.com/its_tamagotchi/status/1511463895361150977,False,,0,,,,,,,,[],,,,
1511463881369329669,1511460404823687171,2022-04-05 22:00:45 UTC,2022-04-05,22:00:45,+0000,916864397179445249,bingungann,uuL,,@iamnoturbee laahh iya adv jadi motor klitih?,in,[],[],[],1,0,0,[],[],https://twitter.com/bingungann/status/1511463881369329669,False,,0,,,,,,,,"[{'screen_name': 'iamnoturbee', 'name': 'secret admirer 🥀', 'id': '1948764924'}]",,,,
1511463878097453064,1511431329413443589,2022-04-05 22:00:44 UTC,2022-04-05,22:00:44,+0000,405948085,rohmadmad,musyawarah mufakat,,@merapi_uncover @omgasat Iki kudu enek polisi bawa pistol nyamar warga deh. Kudu enek klitih seng ditembak mati. Minimal 6 uwong.,in,[],[],[],0,0,0,[],[],https://twitter.com/Rohmadmad/status/1511463878097453064,False,,0,,,,,,,,"[{'screen_name': 'merapi_uncover', 'name': 'IG: Merapi_Uncover', 'id': '1279804428724211712'}, {'screen_name': 'omgasat', 'name': 'PAK ATAN', 'id': '391722063'}]",,,,
1511463845457727488,1511463845457727488,2022-04-05 22:00:37 UTC,2022-04-05,22:00:37,+0000,1525625233,ariepratm,Arie Pratama Usman,,"#Klitih di jogja, masih jaman ya  https://t.co/BgE2L4RodY",in,[],[],['https://pbs.twimg.com/media/FPnMWyZakAETJoj.jpg'],1,1,11,['klitih'],[],https://twitter.com/ariepratm/status/1511463845457727488,False,,1,https://pbs.twimg.com/media/FPnMWyZakAETJoj.jpg,,,,,,,[],,,,
1511463830605680641,1511463830605680641,2022-04-05 22:00:33 UTC,2022-04-05,22:00:33,+0000,1655582780,planariasrn,rahma ,,"Sering baca berita ttg klitih di suatu daerah, korban2nya banyak tapi gak ada penanganan. Fix gak bakal saranin adik buat kuliah di sana, sieun.",in,[],[],[],1,0,0,[],[],https://twitter.com/planariasrn/status/1511463830605680641,False,,0,,,,,,,,[],,,,
1511463819339452417,1511463819339452417,2022-04-05 22:00:30 UTC,2022-04-05,22:00:30,+0000,1336936154868842496,rwinjun,𝐬𝐞𝐫𝐚 ୧⍤⃝🦊,,"njajal mripat mu di las ke sek nang bengkel. seleramu ambles mbak, wong lanangan tukang klitih iseh mok arani ganteng.",in,[],[],[],0,0,0,[],[],https://twitter.com/rwinjun/status/1511463819339452417,False,https://twitter.com/EkaRisniA/status/1511117559998779394,0,,,,,,,,[],,,,
1511463798128873472,1511463026725363715,2022-04-05 22:00:25 UTC,2022-04-05,22:00:25,+0000,1055661202422947840,firzadwp,Firzadwp,,@ndrypd Nak ada hubungannya sama game sekarang Jess no limit udah jadi klitih,in,[],[],[],1,0,0,[],[],https://twitter.com/firzadwp/status/1511463798128873472,False,,0,,,,,,,,"[{'screen_name': 'ndrypd', 'name': 'kixanax', 'id': '1044605214412562432'}]",,,,
1511463790852055042,1511431329413443589,2022-04-05 22:00:24 UTC,2022-04-05,22:00:24,+0000,1139205091,yogiprrdn,B,,@merapi_uncover @omgasat Jane nek inisiatif mubeng sak rombongan podo2 gamanan gek gembyengi wong klitih ki oleh ra to? Kok sek disasar random tenan saiki? Ben podo2 siap e!!,in,[],[],[],4,0,5,[],[],https://twitter.com/yogiprrdn/status/1511463790852055042,False,,0,,,,,,,,"[{'screen_name': 'merapi_uncover', 'name': 'IG: Merapi_Uncover', 'id': '1279804428724211712'}, {'screen_name': 'omgasat', 'name': 'PAK ATAN', 'id': '391722063'}]",,,,
1511463790491054082,1511431329413443589,2022-04-05 22:00:23 UTC,2022-04-05,22:00:23,+0000,85499144,soe_rya_die,suryadi,,"@tikawLnn @merapi_uncover @omgasat kalau dibakar ramai2 mungkin bisa aman, tapi kalau berani bakar sendri malah jadi kasus bisa jadi korban e dipenjara.  dlu pernh ad korbn klitih nenggel pelku klitih nganti mati malah korban sek dadi tersangka dan dipenjara.",in,[],[],[],0,0,0,[],[],https://twitter.com/soe_rya_die/status/1511463790491054082,False,,0,,,,,,,,"[{'screen_name': 'tikawLnn', 'name': '𝑻𝒊𝒌𝒂𝒌.', 'id': '784676280557895680'}, {'screen_name': 'merapi_uncover', 'name': 'IG: Merapi_Uncover', 'id': '1279804428724211712'}, {'screen_name': 'omgasat', 'name': 'PAK ATAN', 'id': '391722063'}]",,,,
1511463781162893314,1511463781162893314,2022-04-05 22:00:21 UTC,2022-04-05,22:00:21,+0000,86376456,evianafs,ALJUN,,Sampah masyarakat adalah pelaku klitih,in,[],[],[],0,0,2,[],[],https://twitter.com/evianafs/status/1511463781162893314,False,https://twitter.com/RagilSempronk/status/1511090836544446470,0,,,,,,,,[],,,,
1511463780202340352,1511463780202340352,2022-04-05 22:00:21 UTC,2022-04-05,22:00:21,+0000,1241323316016635904,sytarii,hiii.suzy,,untuk sahur ini dan kedepannya gue ama temen ga pergi cari makan keluar grgr takut ada klitih😭,in,[],[],[],1,0,0,[],[],https://twitter.com/Sytarii/status/1511463780202340352,False,,0,,,,,,,,[],,,,
1511463768198627333,1511294728045998080,2022-04-05 22:00:18 UTC,2022-04-05,22:00:18,+0000,14525402,rodik,ahmad and 5 others,,"Ternyata case di gedongkuning bukan klitih random yg diresahkan warga, tapi justru masalah klasik SOTR. Berkelompok ngelakuin hal ga penting kebut2an di ringroad terus gesekan sama kelompok lain, saling intimidasi &amp; nyerang. Tipikal bocah SMA hobi tawuran  https://t.co/zcB20Zuspv",in,[],['https://www.detik.com/jateng/hukum-dan-kriminal/d-6017503/anak-anggota-dprd-kebumen-tewas-di-jogja-polisi-bukan-kasus-klithih'],[],0,0,0,[],[],https://twitter.com/rodik/status/1511463768198627333,False,,0,,,,,,,,[],,,,
1511463720756854784,1511335765774675973,2022-04-05 22:00:07 UTC,2022-04-05,22:00:07,+0000,1132970930810966016,nightprayer13,dub-dub,,@diffanyaaa @bayiicumi @kumparan Jogja = kandang klitih,in,[],[],[],0,0,0,[],[],https://twitter.com/nightprayer13/status/1511463720756854784,False,,0,,,,,,,,"[{'screen_name': 'diffanyaaa', 'name': 'difa', 'id': '1186192901937590277'}, {'screen_name': 'bayiicumi', 'name': 'soy soy', 'id': '1119247334141939712'}, {'screen_name': 'kumparan', 'name': 'kumparan', 'id': '759692754985242625'}]",,,,
1511463707024404481,1511389609397465089,2022-04-05 22:00:04 UTC,2022-04-05,22:00:04,+0000,508929320,ratihdy_,Ms,,@AREAJULID Emg meresahkan si klitih  https://t.co/DCQ7Q7luxz,in,[],['https://lingkaran.id/nasional/kronologi-tewasnya-seorang-pelajar-yang-diserang-klitih-saat-beli-makan-sahur'],[],0,0,0,[],[],https://twitter.com/RatiHdy_/status/1511463707024404481,False,,0,,,,,,,,"[{'screen_name': 'AREAJULID', 'name': 'AREA JULID', 'id': '928308639315648512'}]",,,,
